dateTime,price
2013-05-23 08:20:00,533000
2013-05-24 08:00:00,536000
2013-05-27 08:45:00,536000
2013-05-28 08:50:00,536000
2013-05-29 08:30:00,535000
2013-05-30 08:10:00,538000
2013-05-31 08:30:00,539000
2013-06-03 08:20:00,538000
2013-06-04 08:50:00,541000
2013-06-05 08:15:00,539000
2013-06-07 08:00:00,542000
2013-06-10 08:30:00,533000
2013-06-11 09:00:00,533000
2013-06-12 08:30:00,533000
2013-06-13 08:20:00,533000
2013-06-14 08:00:00,533000
2013-06-17 08:30:00,533000
2013-06-18 08:30:00,533000
2013-06-19 08:30:00,532000
2013-06-20 08:30:00,528000
2013-06-21 08:20:00,521000
2013-06-24 08:20:00,522000
2013-06-25 08:45:00,518000
2013-06-26 08:15:00,518000
2013-06-27 08:30:00,513000
2013-06-28 08:30:00,513000
2013-07-01 08:45:00,513000
2013-07-02 08:30:00,514000
2013-07-03 08:15:00,514000
2013-07-04 08:10:00,515000
2013-07-05 07:10:00,514000
2013-07-08 08:30:00,512000
2013-07-09 08:10:00,512000
2013-07-10 08:20:00,513000
2013-07-11 08:00:00,516000
2013-07-12 08:20:00,516000
2013-07-15 08:00:00,516000
2013-07-16 07:55:00,516000
2013-07-17 08:00:00,516000
2013-07-18 08:10:00,514000
2013-07-19 08:25:00,515000
2013-07-22 08:50:00,521000
2013-07-23 08:30:00,525000
2013-07-24 08:25:00,526000
2013-07-25 08:35:00,522000
2013-07-26 08:35:00,525000
2013-07-29 08:30:00,523000
2013-07-30 08:55:00,523000
2013-07-31 08:30:00,523000
2013-08-01 08:40:00,523000
2013-08-02 08:00:00,520000
2013-08-12 08:40:00,524000
2013-08-13 08:30:00,524000
2013-08-14 07:30:00,524000
2013-08-15 00:00:00,525000
2013-08-16 00:00:00,532000
2013-08-19 08:10:00,541000
2013-08-20 08:50:00,540000
2013-08-21 00:00:00,542000
2013-08-22 00:00:00,550000
2013-08-23 00:00:00,559000
2013-08-26 00:00:00,564000
2013-08-27 00:00:00,564000
2013-08-28 00:00:00,575000
2013-08-28 14:00:00,580000
2013-08-29 00:00:00,593000
2013-08-30 00:00:00,578000
2013-09-02 00:00:00,571000
2013-09-03 00:00:00,575000
2013-09-04 00:00:00,583000
2013-09-05 00:00:00,579000
2013-09-06 00:00:00,570000
2013-09-09 00:00:00,581000
2013-09-10 00:00:00,578000
2013-09-11 00:00:00,565000
2013-09-12 00:00:00,572000
2013-09-13 00:00:00,559000
2013-09-16 00:00:00,552000
2013-09-17 00:00:00,547000
2013-09-18 00:00:00,545000
2013-09-19 00:00:00,569000
2013-09-20 00:00:00,558000
2013-09-23 00:00:00,549000
2013-09-24 00:00:00,554000
2013-09-25 00:00:00,554000
2013-09-26 00:00:00,558000
2013-09-27 00:00:00,555000
2013-09-30 00:00:00,559000
2013-10-01 00:00:00,558000
2013-10-02 00:00:00,550000
2013-10-03 00:00:00,555000
2013-10-04 00:00:00,555000
2013-10-07 00:00:00,554000
2013-10-08 08:30:00,556000
2013-10-09 00:00:00,555000
2013-10-10 00:00:00,551000
2013-10-11 00:00:00,548000
2013-10-16 08:30:00,545000
2013-10-17 00:00:00,545000
2013-10-18 00:00:00,558000
2013-10-21 00:00:00,556000
2013-10-22 09:00:00,554000
2013-10-23 00:00:00,556000
2013-10-24 00:00:00,552000
2013-10-25 00:00:00,556000
2013-10-28 00:00:00,550000
2013-10-29 00:00:00,546000
2013-10-30 00:00:00,543000
2013-10-30 13:00:00,542000
2013-10-31 00:00:00,542000
2013-11-01 00:00:00,542000
2013-11-04 00:00:00,543000
2013-11-06 00:00:00,544000
2013-11-07 00:00:00,548000
2013-11-08 00:00:00,543000
2013-11-11 00:00:00,539000
2013-11-12 00:00:00,539000
2013-11-13 08:00:00,538000
2013-11-14 00:00:00,548000
2013-11-15 00:00:00,544000
2013-11-18 00:00:00,544000
2013-11-19 00:00:00,542000
2013-11-20 00:00:00,541000
2013-11-21 00:00:00,540000
2013-11-22 08:00:00,540000
2013-11-25 08:30:00,540000
2013-11-26 00:00:00,545000
2013-11-27 08:00:00,545000
2013-11-28 07:40:00,545000
2013-11-29 08:10:00,550000
2013-12-02 00:00:00,551000
2013-12-03 00:00:00,546000
2013-12-04 00:00:00,545000
2013-12-05 00:00:00,552000
2013-12-06 00:00:00,548000
2013-12-09 00:00:00,546000
2013-12-10 00:00:00,548000
2013-12-11 00:00:00,558000
2013-12-12 00:00:00,555000
2013-12-13 00:00:00,547000
2013-12-16 00:00:00,550000
2013-12-17 00:00:00,550000
2013-12-18 00:00:00,549000
2013-12-19 00:00:00,548000
2013-12-20 00:00:00,544000
2013-12-23 00:00:00,546000
2013-12-24 00:00:00,544000
2013-12-27 08:15:00,544000
2013-12-30 00:00:00,547000
2013-12-31 00:00:00,544000
2014-01-02 00:00:00,544000
2014-01-02 11:05:00,550000
2014-01-03 07:58:00,552000
2014-01-06 00:00:00,555000
2014-01-07 00:00:00,552000
2014-01-08 00:00:00,551000
2014-01-09 08:00:00,550000
2014-01-10 00:00:00,550000
2014-01-13 00:00:00,555000
2014-01-15 00:00:00,550000
2014-01-16 00:00:00,550000
2014-01-17 00:00:00,550000
2014-01-20 00:00:00,555000
2014-01-21 08:15:00,555000
2014-01-22 00:00:00,553000
2014-01-23 00:00:00,552000
2014-01-24 00:00:00,560000
2014-01-27 00:00:00,565000
2014-01-28 00:00:00,559000
2014-01-29 08:30:00,558000
2014-01-30 08:30:00,559000
2014-02-03 00:00:00,552000
2014-02-04 00:00:00,560000
2014-02-04 08:15:00,558000
2014-02-05 00:00:00,558000
2014-02-06 08:00:00,557000
2014-02-07 08:30:00,557000
2014-02-10 00:00:00,561000
2014-02-11 00:00:00,564000
2014-02-12 00:00:00,567000
2014-02-13 08:05:00,567000
2014-02-14 00:00:00,570000
2014-02-17 00:00:00,571000
2014-02-18 00:00:00,571000
2014-02-19 00:00:00,571000
2014-02-20 00:00:00,569000
2014-02-21 00:00:00,569000
2014-02-24 08:00:00,569000
2014-02-25 00:00:00,571000
2014-02-26 00:00:00,571000
2014-02-27 00:00:00,571000
2014-02-28 00:00:00,571000
2014-03-03 08:05:00,571000
2014-03-04 08:30:00,573000
2014-03-05 00:00:00,572000
2014-03-06 07:58:00,568000
2014-03-07 07:56:00,571000
2014-03-10 08:00:00,565000
2014-03-11 00:00:00,567000
2014-03-12 00:00:00,567000
2014-03-13 00:00:00,572000
2014-03-14 00:00:00,572000
2014-03-17 00:00:00,576000
2014-03-18 08:45:00,570000
2014-03-19 08:10:00,566000
2014-03-20 00:00:00,560000
2014-03-21 00:00:00,560000
2014-03-24 00:00:00,562000
2014-03-25 00:00:00,556000
2014-03-26 00:00:00,556000
2014-03-27 08:05:00,556000
2014-03-28 00:00:00,554000
2014-04-01 08:56:00,552000
2014-04-02 00:00:00,551000
2014-04-03 08:15:00,550000
2014-04-04 07:50:00,550000
2014-04-07 00:00:00,552000
2014-04-08 00:00:00,552000
2014-04-10 00:00:00,553000
2014-04-11 00:00:00,555000
2014-04-14 00:00:00,558000
2014-04-15 00:00:00,558000
2014-04-16 00:00:00,554000
2014-04-17 00:00:00,554000
2014-04-21 00:00:00,553000
2014-04-22 00:00:00,552000
2014-04-23 07:55:00,553000
2014-04-24 00:00:00,554000
2014-04-25 00:00:00,554000
2014-04-28 00:00:00,555000
2014-04-29 00:00:00,553000
2014-04-30 00:00:00,553000
2014-05-02 00:00:00,551000
2014-05-05 00:00:00,557000
2014-05-06 00:00:00,557000
2014-05-07 00:00:00,557000
2014-05-08 00:00:00,549000
2014-05-09 00:00:00,550000
2014-05-12 00:00:00,549000
2014-05-13 00:00:00,550000
2014-05-14 00:00:00,549000
2014-05-16 00:00:00,549000
2014-05-19 00:00:00,549000
2014-05-20 00:00:00,546000
2014-05-21 00:00:00,550000
2014-05-22 00:00:00,551000
2014-05-23 00:00:00,552000
2014-05-26 00:00:00,552000
2014-05-28 00:00:00,547000
2014-05-30 00:00:00,547000
2014-06-02 00:00:00,546000
2014-06-03 00:00:00,547000
2014-06-04 00:00:00,548000
2014-06-05 00:00:00,548000
2014-06-06 00:00:00,550000
2014-06-09 00:00:00,550000
2014-06-10 00:00:00,549000
2014-06-11 00:00:00,550000
2014-06-12 00:00:00,550000
2014-06-13 00:00:00,553000
2014-06-16 00:00:00,553000
2014-06-17 00:00:00,553000
2014-06-18 00:00:00,553000
2014-06-19 00:00:00,559000
2014-06-20 00:00:00,569000
2014-06-23 00:00:00,569000
2014-06-24 00:00:00,569000
2014-06-25 00:00:00,570000
2014-06-26 00:00:00,571000
2014-06-27 00:00:00,572000
2014-06-30 00:00:00,570000
2014-07-01 00:00:00,571000
2014-07-02 00:00:00,565000
2014-07-03 00:00:00,566000
2014-07-04 00:00:00,568000
2014-07-07 00:00:00,564000
2014-07-08 00:00:00,562000
2014-07-10 00:00:00,561000
2014-07-11 00:00:00,558000
2014-07-14 00:00:00,559000
2014-07-15 00:00:00,553000
2014-07-16 00:00:00,551000
2014-07-17 00:00:00,551000
2014-07-17 08:10:00,551000
2014-07-18 00:00:00,556000
2014-07-21 00:00:00,554000
2014-07-22 00:00:00,552000
2014-07-23 00:00:00,549000
2014-07-24 00:00:00,549000
2014-07-25 00:00:00,548000
2014-08-04 00:00:00,553000
2014-08-05 10:00:00,551000
2014-08-06 00:00:00,551000
2014-08-07 00:00:00,557000
2014-08-08 00:00:00,558000
2014-08-11 00:00:00,557000
2014-08-12 00:00:00,557000
2014-08-13 00:00:00,555000
2014-08-14 00:00:00,556000
2014-08-15 00:00:00,556000
2014-08-18 00:00:00,550000
2014-08-19 00:00:00,551000
2014-08-20 00:00:00,551000
2014-08-21 00:00:00,551000
2014-08-22 00:00:00,551000
2014-08-25 00:00:00,551000
2014-08-26 00:00:00,551000
2014-08-27 00:00:00,551000
2014-08-28 00:00:00,551000
2014-08-29 00:00:00,552000
2014-09-01 00:00:00,551000
2014-09-02 00:00:00,551000
2014-09-03 00:00:00,549000
2014-09-04 00:00:00,550000
2014-09-05 00:00:00,549000
2014-09-08 00:00:00,549000
2014-09-09 00:00:00,548000
2014-09-10 00:00:00,548000
2014-09-11 00:00:00,548000
2014-09-12 00:00:00,548000
2014-09-15 00:00:00,547000
2014-09-15 09:12:00,547000
2014-09-16 00:00:00,547000
2014-09-17 00:00:00,547000
2014-09-18 00:00:00,546000
2014-09-19 00:00:00,546000
2014-09-22 00:00:00,544000
2014-09-23 01:00:00,544000
2014-09-23 02:00:00,544000
2014-09-24 00:00:00,544000
2014-09-25 00:00:00,544000
2014-09-26 00:00:00,543000
2014-09-29 00:00:00,543000
2014-09-30 00:00:00,545000
2014-10-01 00:00:00,545000
2014-10-02 00:00:00,545000
2014-10-03 00:00:00,545000
2014-10-06 07:48:00,543000
2014-10-07 00:00:00,544000
2014-10-08 00:00:00,544000
2014-10-09 00:00:00,545000
2014-10-10 00:00:00,545000
2014-10-13 00:00:00,546000
2014-10-14 00:00:00,546000
2014-10-15 00:00:00,545000
2014-10-16 00:00:00,549000
2014-10-17 00:00:00,549000
2014-10-20 00:00:00,546000
2014-10-21 00:00:00,546000
2014-10-22 00:00:00,545000
2014-10-23 00:00:00,544000
2014-10-24 00:00:00,543000
2014-10-27 00:00:00,543000
2014-10-28 00:00:00,543000
2014-10-29 00:00:00,546000
2014-10-30 00:00:00,544000
2014-10-31 00:00:00,543000
2014-11-03 00:00:00,542000
2014-11-04 00:00:00,542000
2014-11-05 00:00:00,542000
2014-11-06 00:00:00,542000
2014-11-07 00:00:00,542000
2014-11-10 00:00:00,542000
2014-11-11 00:00:00,541000
2014-11-12 00:00:00,541000
2014-11-13 00:00:00,540000
2014-11-14 00:00:00,539000
2014-11-17 00:00:00,540000
2014-11-18 00:00:00,540000
2014-11-19 00:00:00,540000
2014-11-20 00:00:00,539000
2014-11-21 00:00:00,539000
2014-11-24 00:00:00,542000
2014-11-25 00:00:00,540000
2014-11-26 00:00:00,540000
2014-11-27 00:00:00,539000
2014-11-28 00:00:00,538000
2014-12-01 00:00:00,536000
2014-12-02 00:00:00,543000
2014-12-03 00:00:00,542000
2014-12-04 00:00:00,544000
2014-12-05 00:00:00,544000
2014-12-08 00:00:00,541000
2014-12-09 00:00:00,540000
2014-12-10 00:00:00,551000
2014-12-11 00:00:00,551000
2014-12-11 08:10:00,551000
2014-12-12 00:00:00,551000
2014-12-15 00:00:00,552000
2014-12-16 00:00:00,549000
2014-12-17 00:00:00,551000
2014-12-18 00:00:00,550000
2014-12-19 00:00:00,547000
2014-12-22 00:00:00,545000
2014-12-23 00:00:00,541000
2014-12-24 00:00:00,541000
2014-12-29 00:00:00,543000
2014-12-30 00:00:00,540000
2014-12-31 00:00:00,549000
2015-01-02 00:00:00,545000
2015-01-05 00:00:00,545000
2015-01-06 00:00:00,550000
2015-01-07 00:00:00,557000
2015-01-08 00:00:00,558000
2015-01-09 00:00:00,557000
2015-01-12 00:00:00,563000
2015-01-13 00:00:00,561000
2015-01-14 00:00:00,563000
2015-01-15 00:00:00,561000
2015-01-16 00:00:00,573000
2015-01-17 09:00:00,581000
2015-01-17 15:00:00,581000
2015-01-19 00:00:00,580000
2015-01-20 00:00:00,580000
2015-01-21 00:00:00,584000
2015-01-22 00:00:00,582000
2015-01-23 00:00:00,581000
2015-01-24 00:00:00,580000
2015-01-26 00:00:00,579000
2015-01-27 00:00:00,575000
2015-01-28 00:00:00,580000
2015-01-29 00:00:00,578000
2015-01-30 00:00:00,570000
2015-01-31 00:00:00,583000
2015-02-02 00:00:00,581000
2015-02-03 00:00:00,578000
2015-02-04 00:00:00,574000
2015-02-05 00:00:00,577000
2015-02-06 00:00:00,576000
2015-02-07 00:00:00,563000
2015-02-09 00:00:00,565000
2015-02-10 00:00:00,566000
2015-02-11 00:00:00,563000
2015-02-11 13:30:00,568000
2015-02-12 00:00:00,563000
2015-02-13 00:00:00,566000
2015-02-14 00:00:00,566000
2015-02-16 00:00:00,567000
2015-02-17 00:00:00,567000
2015-02-18 00:00:00,564000
2015-02-20 00:00:00,564000
2015-02-21 00:00:00,561000
2015-02-23 00:00:00,564000
2015-02-24 00:00:00,563000
2015-02-25 00:00:00,564000
2015-02-26 00:00:00,565000
2015-02-27 00:00:00,566000
2015-02-28 00:00:00,567000
2015-03-02 00:00:00,567000
2015-03-02 11:00:00,571000
2015-03-03 00:00:00,569000
2015-03-04 00:00:00,568000
2015-03-05 00:00:00,568000
2015-03-06 00:00:00,568000
2015-03-09 00:00:00,564000
2015-03-10 00:00:00,564000
2015-03-11 00:00:00,563000
2015-03-12 00:00:00,563000
2015-03-13 00:00:00,563000
2015-03-16 00:00:00,562000
2015-03-17 00:00:00,562000
2015-03-18 00:00:00,561000
2015-03-19 00:00:00,562000
2015-03-20 00:00:00,562000
2015-03-23 00:00:00,563000
2015-03-24 00:00:00,564000
2015-03-25 00:00:00,563000
2015-03-26 00:00:00,563000
2015-03-26 14:00:00,568000
2015-03-27 00:00:00,569000
2015-03-28 00:00:00,568000
2015-03-30 00:00:00,568000
2015-03-31 00:00:00,566000
2015-04-01 00:00:00,565000
2015-04-02 00:00:00,570000
2015-04-04 00:00:00,568000
2015-04-06 00:00:00,574000
2015-04-07 00:00:00,572000
2015-04-08 00:00:00,571000
2015-04-09 00:00:00,570000
2015-04-10 00:00:00,568000
2015-04-13 00:00:00,570000
2015-04-14 00:00:00,568000
2015-04-15 00:00:00,567000
2015-04-16 00:00:00,570000
2015-04-17 00:00:00,570000
2015-04-17 08:00:00,566000
2015-04-18 00:00:00,567000
2015-04-20 00:00:00,567000
2015-04-21 00:00:00,566000
2015-04-22 00:00:00,568000
2015-04-23 00:00:00,565000
2015-04-24 00:00:00,567000
2015-04-25 00:00:00,563000
2015-04-27 00:00:00,565000
2015-04-28 00:00:00,569000
2015-04-29 00:00:00,574000
2015-04-30 00:00:00,571000
2015-04-30 08:10:00,571000
2015-05-02 00:00:00,562000
2015-05-04 00:00:00,565000
2015-05-05 00:00:00,567000
2015-05-06 00:00:00,568000
2015-05-07 00:00:00,569000
2015-05-08 00:00:00,567000
2015-05-09 00:00:00,567000
2015-05-11 00:00:00,571000
2015-05-12 00:00:00,567000
2015-05-13 00:00:00,567000
2015-05-13 00:01:00,572000
2015-05-14 00:00:00,581000
2015-05-15 00:00:00,579000
2015-05-16 00:00:00,582000
2015-05-18 00:00:00,578000
2015-05-19 08:18:00,579000
2015-05-20 08:11:00,577000
2015-05-21 00:00:00,577000
2015-05-22 00:00:00,575000
2015-05-23 00:00:00,575000
2015-05-25 00:00:00,573000
2015-05-26 00:00:00,575000
2015-05-27 00:00:00,570000
2015-05-28 00:00:00,572000
2015-05-29 00:00:00,571000
2015-05-30 00:00:00,570000
2015-06-01 00:00:00,573000
2015-06-03 07:48:00,574000
2015-06-04 00:00:00,571000
2015-06-05 00:00:00,570000
2015-06-06 00:00:00,570000
2015-06-08 00:00:00,569000
2015-06-09 00:00:00,571000
2015-06-10 00:00:00,573000
2015-06-11 00:00:00,575000
2015-06-12 00:00:00,573000
2015-06-13 00:00:00,574000
2015-06-15 00:00:00,574000
2015-06-16 00:00:00,575000
2015-06-17 00:00:00,574000
2015-06-18 00:00:00,576000
2015-06-19 00:00:00,580000
2015-06-20 00:00:00,578000
2015-06-22 00:00:00,579000
2015-06-23 00:00:00,575000
2015-06-24 00:00:00,572000
2015-06-25 00:00:00,571000
2015-06-26 00:00:00,572000
2015-06-27 00:00:00,569000
2015-06-29 00:00:00,575000
2015-06-30 00:00:00,574000
2015-07-01 00:00:00,572000
2015-07-02 00:00:00,570000
2015-07-03 00:00:00,569000
2015-07-04 00:00:00,567000
2015-07-06 00:00:00,570000
2015-07-07 08:00:00,570000
2015-07-08 00:00:00,570000
2015-07-09 00:00:00,570000
2015-07-10 00:00:00,571000
2015-07-11 00:00:00,573000
2015-07-13 00:00:00,571000
2015-07-14 00:00:00,570000
2015-07-15 00:00:00,570000
2015-07-22 00:00:00,567000
2015-07-23 00:00:00,567000
2015-07-24 00:00:00,567000
2015-07-24 08:13:00,567000
2015-07-24 08:51:00,567000
2015-07-24 08:55:00,567000
2015-07-25 00:00:00,567000
2015-07-27 08:26:00,567000
2015-07-28 00:00:00,567000
2015-07-29 00:00:00,567000
2015-07-30 00:00:00,567000
2015-07-31 00:00:00,567000
2015-08-01 00:00:00,567000
2015-08-03 00:00:00,567000
2015-08-04 00:00:00,567000
2015-08-05 00:00:00,567000
2015-08-06 00:00:00,567000
2015-08-07 00:00:00,566000
2015-08-08 00:00:00,567000
2015-08-10 00:00:00,566000
2015-08-11 00:00:00,566000
2015-08-12 00:00:00,567000
2015-08-13 00:00:00,568000
2015-08-14 00:00:00,567000
2015-08-15 00:00:00,567000
2015-08-18 00:00:00,567000
2015-08-19 00:00:00,568000
2015-08-20 00:00:00,572000
2015-08-21 00:00:00,580000
2015-08-22 00:00:00,586000
2015-08-23 00:00:00,580000
2015-08-24 08:31:00,583000
2015-08-25 00:00:00,584000
2015-08-26 00:00:00,583000
2015-08-27 00:00:00,578000
2015-08-28 00:00:00,578000
2015-08-29 00:00:00,574000
2015-08-31 00:00:00,577000
2015-09-01 00:00:00,578000
2015-09-02 00:00:00,580000
2015-09-03 00:00:00,580000
2015-09-04 00:00:00,578000
2015-09-05 00:00:00,578000
2015-09-07 00:00:00,577000
2015-09-08 00:00:00,579000
2015-09-08 11:30:00,579000
2015-09-09 00:00:00,581000
2015-09-10 00:00:00,576000
2015-09-11 00:00:00,580000
2015-09-12 00:00:00,578000
2015-09-14 00:00:00,577000
2015-09-15 00:00:00,579000
2015-09-16 00:00:00,579000
2015-09-17 00:00:00,585000
2015-09-18 00:00:00,590000
2015-09-19 00:00:00,591000
2015-09-21 00:00:00,593000
2015-09-22 00:00:00,591000
2015-09-23 00:00:00,589000
2015-09-25 00:00:00,606000
2015-09-26 00:00:00,604000
2015-09-28 00:00:00,606000
2015-09-29 00:00:00,601000
2015-09-30 00:00:00,600000
2015-10-01 00:00:00,596000
2015-10-02 00:00:00,594000
2015-10-03 00:00:00,600000
2015-10-05 00:00:00,601000
2015-10-06 00:00:00,597000
2015-10-07 08:11:00,597000
2015-10-08 00:00:00,592000
2015-10-09 00:00:00,587000
2015-10-10 00:00:00,572000
2015-10-12 00:00:00,576000
2015-10-13 00:00:00,577000
2015-10-15 08:17:00,588000
2015-10-16 00:00:00,583000
2015-10-17 00:00:00,581000
2015-10-19 00:00:00,586000
2015-10-20 00:00:00,583000
2015-10-20 08:00:00,583000
2015-10-21 00:00:00,585000
2015-10-22 00:00:00,583000
2015-10-23 00:00:00,580000
2015-10-24 00:00:00,578000
2015-10-26 00:00:00,578000
2015-10-27 00:00:00,579000
2015-10-28 00:00:00,579000
2015-10-29 00:00:00,578000
2015-10-30 08:17:00,572000
2015-10-31 00:00:00,573000
2015-11-02 08:36:00,572000
2015-11-03 00:00:00,571000
2015-11-04 00:00:00,570000
2015-11-05 00:00:00,570000
2015-11-06 00:00:00,570000
2015-11-07 00:00:00,570000
2015-11-09 08:27:00,570000
2015-11-10 00:00:00,570000
2015-11-11 00:00:00,570000
2015-11-12 00:00:00,570000
2015-11-13 00:00:00,569000
2015-11-14 00:00:00,569000
2015-11-16 00:00:00,569000
2015-11-17 00:00:00,569000
2015-11-18 00:00:00,569000
2015-11-19 00:00:00,569000
2015-11-20 00:00:00,569000
2015-11-21 00:00:00,568000
2015-11-22 00:00:00,569000
2015-11-23 00:00:00,569000
2015-11-24 00:00:00,568000
2015-11-25 08:10:34,568000
2015-11-26 08:05:17,567000
2015-11-27 07:52:38,568000
2015-11-28 08:13:18,567000
2015-11-30 08:07:49,566000
2015-12-01 08:35:03,567000
2015-12-02 07:57:54,567000
2015-12-03 07:54:35,566000
2015-12-04 07:55:15,567000
2015-12-05 07:06:00,566000
2015-12-07 08:00:38,568000
2015-12-08 08:18:38,567000
2015-12-10 07:50:12,567000
2015-12-11 08:08:50,568000
2015-12-12 06:42:44,568000
2015-12-14 08:09:32,568000
2015-12-15 07:46:23,567000
2015-12-16 08:22:38,567000
2015-12-17 08:04:37,567000
2015-12-18 08:01:48,566000
2015-12-21 08:34:44,567000
2015-12-22 08:00:30,567000
2015-12-23 08:03:09,565000
2015-12-28 08:18:43,565000
2015-12-29 08:13:19,565000
2015-12-30 08:07:36,565000
2015-12-31 08:08:59,565000
2016-01-04 08:08:51,565000
2016-01-05 08:26:57,566000
2016-01-06 08:13:26,566000
2016-01-07 07:46:14,567000
2016-01-08 07:56:58,569000
2016-01-09 06:57:04,568000
2016-01-11 08:05:52,568000
2016-01-12 07:22:00,567000
2016-01-13 07:55:58,565000
2016-01-14 08:03:20,566000
2016-01-15 07:52:51,563000
2016-01-16 07:36:33,562000
2016-01-18 08:02:55,565000
2016-01-19 07:54:38,565000
2016-01-20 07:58:31,565000
2016-01-21 08:06:06,567000
2016-01-22 07:56:54,567000
2016-01-23 07:31:10,565000
2016-01-25 08:05:39,564000
2016-01-26 08:02:09,567000
2016-01-27 07:49:09,572000
2016-01-28 08:01:27,573000
2016-01-29 08:07:55,570000
2016-01-29 08:56:04,570000
2016-01-30 08:02:13,568000
2016-02-01 07:57:41,568000
2016-02-01 08:01:41,568000
2016-02-02 07:52:50,567000
2016-02-03 07:55:00,566000
2016-02-04 07:59:59,570000
2016-02-05 08:15:51,572000
2016-02-06 07:29:42,578000
2016-02-09 08:01:24,584000
2016-02-10 08:23:05,582000
2016-02-11 08:37:50,581000
2016-02-12 08:04:38,593000
2016-02-13 07:24:28,595000
2016-02-15 08:16:26,594000
2016-02-16 08:05:36,586000
2016-02-17 08:20:46,580000
2016-02-18 08:04:16,583000
2016-02-19 08:14:21,593000
2016-02-20 08:02:19,595000
2016-02-22 07:59:30,594000
2016-02-23 08:04:08,583000
2016-02-24 08:09:09,587000
2016-02-25 07:56:39,587000
2016-02-26 08:21:35,591000
2016-02-27 07:06:27,584000
2016-02-29 08:19:37,584000
2016-03-01 08:27:24,593000
2016-03-02 08:01:20,588000
2016-03-03 08:04:05,590000
2016-03-04 08:31:12,594000
2016-03-05 07:40:24,591000
2016-03-07 08:26:05,593000
2016-03-08 08:24:42,590000
2016-03-09 07:52:29,591000
2016-03-10 07:48:38,588000
2016-03-11 08:16:01,595000
2016-03-12 06:28:08,586000
2016-03-14 08:23:26,585000
2016-03-15 08:14:11,580000
2016-03-15 08:21:44,580000
2016-03-16 08:08:27,579000
2016-03-17 08:18:40,593000
2016-03-18 08:05:22,591000
2016-03-21 08:04:23,587000
2016-03-22 08:32:21,585000
2016-03-23 07:57:13,587000
2016-03-24 08:10:21,578000
2016-03-26 07:58:45,579000
2016-03-28 07:49:43,580000
2016-03-29 08:49:39,583000
2016-03-30 07:58:51,592000
2016-03-31 08:07:14,583000
2016-04-01 08:03:23,584000
2016-04-02 07:38:46,580000
2016-04-04 08:09:36,582000
2016-04-05 07:58:02,579000
2016-04-06 08:15:11,586000
2016-04-07 08:08:46,584000
2016-04-08 08:12:42,589000
2016-04-09 08:07:29,586000
2016-04-11 07:40:13,589000
2016-04-12 08:02:37,594000
2016-04-13 07:45:36,592000
2016-04-14 08:06:18,588000
2016-04-15 08:27:47,585000
2016-04-16 07:35:38,585000
2016-04-18 08:09:57,586000
2016-04-19 07:47:09,586000
2016-04-20 08:18:48,592000
2016-04-21 08:10:26,587000
2016-04-22 08:09:53,590000
2016-04-23 07:42:40,587000
2016-04-25 08:15:35,585000
2016-04-26 07:57:49,586000
2016-04-27 08:22:28,589000
2016-04-28 07:56:58,591000
2016-04-29 07:56:10,598000
2016-04-30 08:08:51,608000
2016-05-02 08:06:05,608000
2016-05-03 08:14:57,606000
2016-05-04 07:58:10,605000
2016-05-07 07:37:43,603000
2016-05-09 08:02:56,607000
2016-05-10 08:23:07,603000
2016-05-11 07:58:41,602000
2016-05-12 07:56:03,606000
2016-05-13 08:05:45,602000
2016-05-14 08:28:19,605000
2016-05-16 08:15:14,606000
2016-05-17 08:18:52,606000
2016-05-18 08:10:18,607000
2016-05-19 08:14:24,604000
2016-05-20 08:34:52,608000
2016-05-21 07:59:28,608000
2016-05-23 08:22:27,606000
2016-05-24 08:05:18,606000
2016-05-25 07:57:49,601000
2016-05-26 07:54:11,600000
2016-05-27 08:21:23,599000
2016-05-28 07:54:24,599000
2016-05-30 08:15:20,595000
2016-05-31 08:02:01,597000
2016-06-01 08:14:51,598000
2016-06-02 07:57:15,598000
2016-06-03 08:42:05,597000
2016-06-04 07:59:53,605000
2016-06-06 08:09:31,606000
2016-06-07 07:49:20,603000
2016-06-08 07:51:11,598000
2016-06-09 08:08:20,602000
2016-06-10 07:54:41,602000
2016-06-11 10:13:37,608000
2016-06-13 08:06:05,609000
2016-06-14 08:18:19,612000
2016-06-15 08:00:58,614000
2016-06-16 08:00:07,616000
2016-06-16 14:10:22,623000
2016-06-17 08:06:06,610000
2016-06-18 07:23:00,621000
2016-06-20 08:04:01,614000
2016-06-21 08:01:56,610000
2016-06-22 07:45:41,603000
2016-06-23 07:50:35,602000
2016-06-24 07:59:57,601000
2016-06-24 10:45:51,617000
2016-06-25 06:34:38,628000
2016-06-27 08:13:26,630000
2016-06-28 07:46:34,628000
2016-06-29 08:19:59,620000
2016-06-30 07:53:01,616000
2016-07-01 08:16:55,619000
2016-07-11 08:17:14,638000
2016-07-12 07:45:04,632000
2016-07-13 08:13:15,622000
2016-07-14 08:14:00,627000
2016-07-15 08:10:21,621000
2016-07-16 07:35:01,624000
2016-07-18 08:12:52,622000
2016-07-18 11:12:43,622000
2016-07-19 07:50:18,621000
2016-07-20 07:57:17,622000
2016-07-21 07:59:32,617000
2016-07-22 08:26:27,625000
2016-07-23 06:09:03,620000
2016-07-25 08:01:20,620000
2016-07-26 07:44:39,620000
2016-07-27 08:04:30,621000
2016-07-28 07:55:58,625000
